review,Label
"التطبيق حيل يجنن اذا انت من النوع الي يحب تصميم الصور انصحك فية 
كمان تقدر تنشر الصور في التطبيق 
مرة انصحك فية",rating
اللعبة جميله جدا ولكن فترة الترقيه كبيره نوع ما,rating
عميكتبولي اشياء كتير مثلا حل تريت ان يقم الضضبيق كسا كسا او ما عم يخلوني فوت كان امنيح من ابل او كان يجتعل من ابل ارجو حل المشكلة رجاءا,others
اللعبه كتير حلوه بس مشكلتها ما بفتحوا الابطال الرجاء حل المشكله,bug_report
عند التسجل يطلب رمز تحقق وللاسف البرنامج مايرسله للجوال,bug_report
برنامج خايس  ويحتاج الي الدقه في الصور والخريطه ويشوفون له حل في نظام النقاط الخايس,rating
أإأذأإأ كل شوي تبي تحديث ماتنفع,bug_report
هناك مشكلة في تحديد المواقع حيث لا يعطيني القدرة على تحديد الموقع و تستمر الشاشة في التحرك,bug_report
سيء لغايه ويرفض الدخول كل ما ادخلت تحديث يعطيني تاكد من رقم الجوال وارسال رمز التحقق . وانا مدخل المعلومات صحيحه والا كيف دخلت الموقع ؟؟,bug_report
اسيري للله ينعلك يا غرين فريفير,others
العبه حلوه جدا في مرحله كل شويه يتلعني ليه بقا,rating
عفوا هذه العبه لازم عربي فيها طيب كيف نحملها وما في لغة عربيه,improvement_request
رمز التحقق لم يصل,bug_report
هو بصراحة جميل اوى بس هو ساعات مبيحملش او مش بيجيب اشكال حلوة بس هو بصراحة جميل ارجوكوا حربوا,rating
من أفضل التطبيقات لخدمة الناس,rating
فعلا تطبيق رائع ووزير رائع ويخاف الله تحياتي لكم,rating
راعه جدا وانصح الجميع ولاكن في مشكله انو اللعبه تشتغل على الجوالات الجديده لاكن النوكيا لا ليش ممك ت٩لون هاذي المشكل,bug_report
تطبيق مقصود منه اذلال المواطن واسوء تطبيق ممكن تتعامل فيه ، اكثر من سنه وانا احاول احدث المعلومات ولا احد يفيد لامن خلال التطبيق ولا من خلال التواصل بالاتصال ، حسبنا الله ونعم الوكيل,rating
مشكلة الصوت هي جعل لغة الهاتف الا اللغة الانجليزية,bug_report
فريق انا اريد ان اتصل بأجانب هل تعرفون أرقام شاغرة,others
برنامج جبار يحفظ لي الصور والفيديو الخاص بقفل يستاهل الشراء,rating
"احلى شي بالبرنامج وجود الاجانب
لبى قلوبهم",rating
ليماذا لا يدخلني,bug_report
برنامج زف انصح الجميع لا ينزلو لانو كذابييين يحظرو حسابات ع كيفهم,rating
انا بتمنئ انو تحسنو لان في امرار مش كويس يتركم,improvement_request
البرنامج جيد لكن أتمنى تطوير بعض الأمور الفنية فيه مثل التقديم والتأخير وتفعيل خاصية الانتهاء من حلقات المسلسل والانتقال للحلقة التي تليها كذلك وشكرا لكم,improvement_request
يطلع لي ان جهازي فيه جلبريك وانا ماعندي جلبريك,bug_report
تظهر رسالة بأن البيانات خاطئة لماذا كل هذا الإستهتار؟؟,bug_report
سهل الاستخدام وسريع,rating
لو سمحتوا كل ما ابي احل الواجب يقول حدث خطأ وش اسوي ردوا علي سريع بالله,bug_report
طفشنا منكم قلبتو اليوتيوب اعلانات,rating
سيء احط رقم جوالي ما تجي رسالة التفعيل,bug_report
ياقدمه تستاهل مليون نجمها انشالله ماتخرب علينا وعليكم,rating
برجع اعطيكم نجمتين اللعبة الأول كانت حلوه ما تطردك منها أما الحين صارت كل شوي تطردك بقى شيء ممل ما تخلونا نندم أننا لعبنها,rating
شوفوله حل ماصار يشتغل التطبيق بعد الشراء اشتغل مرا و بعده ما عاد يشتغل مجرد ما ادخل ع التطبيق يعلق م يقترن ولا يتعرف بالملف يبقي معلق حسبي الله ونعم الوكيل ليتني ما شتريت التطبيق حسبي الله عليكم,bug_report
التطبيق يعاني من مشاكل كثيرة جدا ، مره يشتغل والف مره مايشتغل,bug_report
لعبة حلوة من الو تحديث انا العبهة ولم اتركها واحبهة كثير,rating
"يا سلااااام 
أقوى المتصفحات على الارض",rating
كل أما أستخدم التطبيق كام ثانية يقفل تاني.,bug_report
ممكن رقم خدمه العملاء او وكيل مصري تم النصب عليا وعلي مجموعه بنات,others
بعد التحسين التطبيق افضل بكثير ممتاز,rating
مايسوي وش سالفته,others
لا استطيع تحميل اللغة العربية بدون انترنت,bug_report
فاشل بمعنى الكلمة,rating
منتحيلين شخصية وهذا عليها عقاب لصاحب التطبيق ومن معه قريب العاجل سوف توصلكم دعوه من المحكمة,others
لااستطيع الدخول مع تاكدي من صحة البيانات  واستطيع بها دخول نظام نور الا انها تظهر لي رسالة بوجود خطأ في اسم المستخدم وكلمة المرور عندما اريد الدخول للروضة الافتراضية,bug_report
ممتاز كفكرة لاكن التطبيق سيئ اسجل و في الخطوه الاخيره و بعد ادخل رمز التحقق يقول انت غير مؤهل لاداء العمره,bug_report
الاستبيان اليومي لا يعمل في الايفون,bug_report
سعر التوصيل ممتاز و كانو جدا سريعين اول ،بس الى الان تمام احسن من هنقر,rating
اختير الاصدقاء والعب معهم أو اثنين ضد ثمين من الشات والتحدي على المبلغ المطلوب,others
اخذو فلوسي ولم يتم الارجاع واكلمهم تويتر محد يرد,others
يا ريت تحددو مرات الخروج من المباراة ✌,improvement_request
والله افله برنامج اغاني,rating
لعبه جميله ومميزه,rating
سيء جداً ولا يعمل واذا عمل رفضوا شكواك الرقم اذا كلمت حولك ع التطبيق,rating
لماذا يختفي التفعيل عند فصل الهاتف عن الكمبيوتر ؟,bug_report
البرنامج الي بفلوس رائع بس ينقصه اغاني قديمة وفيديوهات,improvement_request
سجلت بالغلط كنت اظنه تحديث لحالات كورونا انتبهوا لاحد يسجل هذا فقط للمرضى شفاهم الله,others
الف شكر هئة الاتصالات على الجهودكم المبذولة,rating
بعد ان جرّبت البرنامج و جدته ممتاز ، سهل الإستخدام ، و خفيف جداً,rating
لعبه استغلال شحن وزفت وصارت ممله,rating
برنامج رائع بس أواجه مشكلة في المراسله يطلب بطاقة ائتمان وانا ما عندي,rating
لماذا لا استطيع تسجيل دخول من فيسبوك ونا في السعوديه يقول لي تحتاج اذونات ولايمكنك الوصول,bug_report
سجلت وقالو مده مجاني اثرهم سحبو الدراهم لابارك الله فيهم ولا فعلوها لي ويقولي لازم ترقي,bug_report
